dist_x_LFPaw_x_LFWrist,dist_x_LFWrist_x_LFElbow,dist_x_LFElbow_x_LRPaw,dist_x_LRPaw_x_LRWrist,dist_x_LRWrist_x_LRElbow,dist_x_LRElbow_x_RFPaw,dist_x_RFPaw_x_RFWrist,dist_x_RFWrist_x_RFElbow,dist_x_RFElbow_x_RBPaw,dist_x_RBPaw_x_RBWrist,dist_x_RBWrist_x_RBElbow,dist_x_RBElbow_x_TailSet,dist_x_TailSet_x_TailTip,dist_x_TailTip_x_LBEar,dist_x_LBEar_x_LREar,dist_x_LREar_x_Nose,dist_x_Nose_x_Chin,dist_x_Chin_x_LTEar,dist_x_LTEar_x_RTEar,dist_x_RTEar_x_LEye,dist_x_LEye_x_REye,dist_x_REye_x_Withers,dist_x_Withers_x_Throat,trial
101.6791143,72.67209449,277.2409423,176.5634645,29.96716885,233.932527,40.18425103,44.53198498,170.4272309,24.2847144,56.36696858,83.34152412,121.0816961,342.0036529,42.42193955,119.5283997,47.63653059,75.86001121,96.21029868,93.61936145,26.85061629,128.8735488,96.95168131,toy
24.88531594,36.666525,171.0009033,39.58528445,85.23905689,200.8478486,38.56092141,49.33491267,185.2707045,37.41065907,45.79611097,78.11204417,71.13965581,287.0892969,8.500746001,61.18657929,6.472659412,57.18825027,13.91666991,34.18713485,6.115958922,75.93913455,51.10986944,toy
25.31140937,33.86349819,162.5237369,37.76733592,59.85375579,199.7428529,22.63481021,42.41042086,160.7842882,41.70552908,49.07056539,75.5089577,116.2998935,284.7598878,29.46870288,36.38200575,36.96367319,80.48129414,5.0101726,32.62471499,30.15998166,74.27300686,48.49833741,toy
25.31140937,33.86349819,162.5237369,37.76733592,59.85375579,199.7428529,22.63481021,42.41042086,160.7842882,41.70552908,49.07056539,75.5089577,116.2998935,284.7598878,29.46870288,36.38200575,36.96367319,80.48129414,5.0101726,32.62471499,30.15998166,74.27300686,48.49833741,toy
18.6970465,49.40348949,81.97775122,48.80064294,31.57998555,136.865817,44.25351803,63.05444301,82.44492828,47.73710543,42.11062973,56.66784343,64.36351008,209.485401,13.2489235,55.2208614,21.55988575,53.54094001,16.90698844,44.49210171,7.10490776,64.56765559,43.79591628,toy
24.94935459,28.68611591,113.9576981,39.21733495,58.80875341,129.1123105,18.4731973,29.58802975,100.1395457,22.30440227,49.4910318,52.67979996,100.2476283,288.258993,28.59379794,62.61189378,15.89354384,47.30207867,53.58686199,45.03264531,16.50259491,84.80783787,42.8205155,toy
24.94935459,28.68611591,113.9576981,39.21733495,58.80875341,129.1123105,18.4731973,29.58802975,100.1395457,22.30440227,49.4910318,52.67979996,100.2476283,288.258993,28.59379794,62.61189378,15.89354384,47.30207867,53.58686199,45.03264531,16.50259491,84.80783787,42.8205155,toy
51.03361304,45.02752105,184.4450867,29.72392065,62.11431768,87.00752716,26.49235137,28.92860858,126.5949083,12.55875821,28.41456118,58.05706877,90.36722972,263.7488262,10.98113255,73.31215754,28.84266981,54.78024612,33.90554723,57.71676789,11.53146908,76.14031643,50.62402477,toy
38.71785622,50.52312954,97.90396334,46.066697,63.8615139,99.03462862,20.65974152,42.059492,63.83574125,12.09094685,34.12077338,51.03897763,105.6954049,302.1926495,21.62502634,81.1220936,18.37871473,47.57740718,49.8995933,72.05280052,9.282997706,84.89874613,52.55532642,toy
36.76326773,44.13908665,76.92333983,42.33448718,55.44165941,94.17850029,25.28250682,35.99480236,72.4186524,13.76942543,33.34130529,32.91724041,94.32632282,277.9674242,17.47176297,60.81299428,20.8973366,52.19640979,43.59072291,73.38910349,16.10385946,67.48224364,48.5480841,toy
36.76326773,44.13908665,76.92333983,42.33448718,55.44165941,94.17850029,25.28250682,35.99480236,72.4186524,13.76942543,33.34130529,32.91724041,94.32632282,277.9674242,17.47176297,60.81299428,20.8973366,52.19640979,43.59072291,73.38910349,16.10385946,67.48224364,48.5480841,toy
41.67583011,42.47204207,140.9061261,53.82776133,58.88469279,77.03807943,28.08139805,31.31043348,164.6466716,25.08397396,34.40422778,44.49838335,126.135584,305.3500559,33.94598068,59.45007288,14.91055606,12.86756911,71.4980225,44.79568991,16.8491617,52.12684985,41.07228251,toy
41.67583011,42.47204207,140.9061261,53.82776133,58.88469279,77.03807943,28.08139805,31.31043348,164.6466716,25.08397396,34.40422778,44.49838335,126.135584,305.3500559,33.94598068,59.45007288,14.91055606,12.86756911,71.4980225,44.79568991,16.8491617,52.12684985,41.07228251,toy
26.01881274,35.66666276,141.635799,13.20019802,37.24472114,172.8105414,34.25229313,50.34585038,84.35053354,129.0099247,63.17446819,85.15138957,120.1997902,300.2965989,51.02651085,58.28868273,89.37474363,97.26618466,66.78625846,44.13656616,31.48074611,102.8839942,55.53905061,toy
39.55786049,37.97337918,166.1289304,41.84754262,35.63902698,150.6360054,2.919693009,32.34095548,160.3206276,81.79966534,48.37509719,31.72672336,66.19820115,261.6644389,27.61613747,66.85681094,29.94637851,58.70759471,30.13840987,42.12200361,15.51471139,64.41479812,50.1851839,toy
28.11365207,25.55103123,129.0732367,21.18392133,32.90928787,141.6779656,22.94914785,40.24182634,102.9846348,42.27597364,49.30367883,75.72098311,121.6493139,314.1662235,16.52810867,29.43742386,11.38495117,7.714908718,19.38039426,9.868948414,2.451365949,63.3865479,47.34683214,toy
28.11365207,25.55103123,129.0732367,21.18392133,32.90928787,141.6779656,22.94914785,40.24182634,102.9846348,42.27597364,49.30367883,75.72098311,121.6493139,314.1662235,16.52810867,29.43742386,11.38495117,7.714908718,19.38039426,9.868948414,2.451365949,63.3865479,47.34683214,toy
206.0082568,74.18838101,225.5959959,53.15894502,88.67403936,309.1220871,52.50238223,59.69195148,130.5434292,59.71340931,99.19615021,155.2551027,192.7952984,315.1570156,9.569888925,65.64280382,33.3506236,139.1464013,3.287908346,61.8996516,14.04239222,97.9397717,94.45896177,toy
21.53670397,34.99546917,199.9508962,48.08251963,27.69184096,235.9254766,18.90126186,55.87049065,209.9003548,35.56940641,45.33283715,59.03788567,66.62319363,273.9568684,14.30302229,55.6742001,15.52554559,48.72289373,32.00062924,46.13655689,11.13098296,77.06441988,47.254046,toy
21.53670397,34.99546917,199.9508962,48.08251963,27.69184096,235.9254766,18.90126186,55.87049065,209.9003548,35.56940641,45.33283715,59.03788567,66.62319363,273.9568684,14.30302229,55.6742001,15.52554559,48.72289373,32.00062924,46.13655689,11.13098296,77.06441988,47.254046,toy
44.29240246,50.93055006,196.2847658,59.94326809,77.2528453,133.4549446,27.30300977,40.86715015,263.0300302,57.97243584,80.44860511,81.92540058,45.55737656,256.3855538,35.95055954,97.5951625,32.88624841,104.1218917,2.93827495,83.96612051,13.54232421,92.64795948,60.73055283,toy
44.29240246,50.93055006,196.2847658,59.94326809,77.2528453,133.4549446,27.30300977,40.86715015,263.0300302,57.97243584,80.44860511,81.92540058,45.55737656,256.3855538,35.95055954,97.5951625,32.88624841,104.1218917,2.93827495,83.96612051,13.54232421,92.64795948,60.73055283,toy
33.72683144,48.1863908,181.1220655,46.62342491,80.93725038,101.3089452,37.37766559,47.28543294,151.0590912,14.05786874,48.4159525,67.79676047,100.9025949,300.2451618,42.48336876,52.00272725,30.19197671,6.277892523,73.55948071,53.53067454,16.12067453,58.78669683,53.32378213,toy
24.96751268,47.0626321,132.9961693,40.44403174,15.64216159,119.9564591,28.32519002,34.36167304,112.3303562,43.489185,62.12836546,73.83244979,109.5970242,275.258367,21.00138846,49.26178475,23.23845569,73.83881587,19.40721038,33.13995682,10.27372586,65.02988349,24.26497459,toy
16.43717922,30.86234894,105.5858955,45.57512959,32.28876272,132.0372776,24.37613434,34.90579919,116.8891154,39.62405746,53.44577187,68.29665503,104.7108859,289.5900231,16.29077288,52.44174564,29.98134297,73.43910062,9.920653457,30.79100495,3.738048093,73.57900208,42.31227783,toy
16.43717922,30.86234894,105.5858955,45.57512959,32.28876272,132.0372776,24.37613434,34.90579919,116.8891154,39.62405746,53.44577187,68.29665503,104.7108859,289.5900231,16.29077288,52.44174564,29.98134297,73.43910062,9.920653457,30.79100495,3.738048093,73.57900208,42.31227783,toy
29.40616224,20.68538461,238.4479969,37.79973574,28.97252673,202.294212,26.96474179,29.96573417,187.702234,38.15706236,61.64812689,62.28603401,106.8897781,332.435963,18.21879132,52.47150642,27.76104136,79.35387243,292.5197528,259.4927667,31.0737861,96.9244766,57.14981931,toy
61.30830289,80.22392829,191.1193129,39.71636755,87.09683631,274.284401,54.06690308,48.2408086,190.6906507,55.72896736,114.7773632,70.34347799,119.4078151,290.9485154,41.34517629,92.0727599,26.28722141,48.0235553,82.85020132,91.13380052,43.45272217,94.61643779,77.37197293,toy
34.34344907,44.68117102,91.27113056,51.1301018,33.51850777,119.7112678,26.54852793,39.70825823,103.3678633,8.635447566,28.79723782,59.33756943,139.9484514,293.0554998,19.83576075,100.096039,47.05990308,41.06741215,46.24191368,35.27229568,13.93489021,90.76745393,53.62563097,toy
45.98449483,55.61582898,114.6810118,44.52694428,54.72700819,193.0148708,48.29143416,53.22036836,113.3795652,48.3636019,68.84882207,100.1835607,110.140584,323.7566383,41.41428648,89.63250138,29.62194667,60.52774324,106.6821595,94.91483833,23.0030345,117.1426589,66.96402718,toy
45.98449483,55.61582898,114.6810118,44.52694428,54.72700819,193.0148708,48.29143416,53.22036836,113.3795652,48.3636019,68.84882207,100.1835607,110.140584,323.7566383,41.41428648,89.63250138,29.62194667,60.52774324,106.6821595,94.91483833,23.0030345,117.1426589,66.96402718,toy
42.82238072,66.07968955,121.0831239,46.36158688,65.62466688,205.9293228,26.82200198,30.39802596,163.4522866,50.35367005,70.07671046,87.86944081,119.5655942,355.8323334,30.9621703,62.66469416,23.97438149,82.65709872,9.3390993,41.67714508,7.853223297,105.9778511,77.05418822,toy
53.31419697,30.46753008,236.8702812,45.7995786,91.31245992,108.8873229,25.39262732,49.86636269,91.24410809,24.90781031,52.48321573,71.37194597,112.7393494,264.3314477,5.828590846,85.77235433,36.5229913,78.25563955,14.28202134,58.57854284,18.90009371,71.62058929,50.29920098,toy
53.31419697,30.46753008,236.8702812,45.7995786,91.31245992,108.8873229,25.39262732,49.86636269,91.24410809,24.90781031,52.48321573,71.37194597,112.7393494,264.3314477,5.828590846,85.77235433,36.5229913,78.25563955,14.28202134,58.57854284,18.90009371,71.62058929,50.29920098,toy
18.01880533,45.30003159,145.4573115,41.29423019,43.99869164,104.2189654,31.37671295,27.09465053,101.9923359,19.54615352,38.28751916,54.07962585,84.52467165,275.0946287,18.04567205,57.84248433,25.71742283,57.28869876,10.29651499,31.05013895,11.36273938,76.21475735,43.12034739,toy
18.01880533,45.30003159,145.4573115,41.29423019,43.99869164,104.2189654,31.37671295,27.09465053,101.9923359,19.54615352,38.28751916,54.07962585,84.52467165,275.0946287,18.04567205,57.84248433,25.71742283,57.28869876,10.29651499,31.05013895,11.36273938,76.21475735,43.12034739,toy
39.63832092,49.07076868,191.2632811,48.49768795,69.94710863,129.1127998,34.91534251,36.80068111,157.6180607,6.906529883,44.27775351,61.64339612,113.8864825,276.4647472,32.06978108,74.68020526,26.51865683,35.81863322,64.90585928,62.99533713,18.46771604,80.36012273,60.11381393,toy
39.63832092,49.07076868,191.2632811,48.49768795,69.94710863,129.1127998,34.91534251,36.80068111,157.6180607,6.906529883,44.27775351,61.64339612,113.8864825,276.4647472,32.06978108,74.68020526,26.51865683,35.81863322,64.90585928,62.99533713,18.46771604,80.36012273,60.11381393,toy
34.90587306,60.22456302,173.941032,43.73689494,71.72403045,112.8451206,31.17081223,28.80383193,141.6649828,21.33663988,34.12477138,59.73245358,95.15204325,272.7760727,39.20517547,71.37289484,20.91494541,44.60698372,59.17662042,80.88208796,13.10293582,82.33524729,58.81897681,toy
26.09295472,43.34848575,109.8470972,33.7275805,57.70088595,59.19159269,15.84530279,32.28307825,47.59899262,12.66130731,25.80995729,47.21967625,102.5022563,286.9820288,22.04495243,69.82281005,23.61973847,51.91748137,45.81380692,62.63455947,12.25632606,73.49751614,51.02397493,toy
24.99786544,48.43548263,94.01387276,39.41598281,56.81605938,72.45577012,20.74980384,43.35193972,54.13277099,11.71631499,23.64737,56.5667092,97.7401161,283.625561,18.48974954,43.62100671,18.68115516,36.8604097,52.02162669,76.99519514,12.96780816,79.07407232,49.33651565,toy
36.30151237,50.55293726,111.456249,38.72158889,64.84044758,62.81524109,23.90044719,30.37780838,67.09457894,58.53723864,17.09839199,0.332939288,99.44918916,277.08786,27.78996123,70.18272944,19.06864288,44.30931378,62.33356159,68.97651729,14.82515758,86.62341814,56.18506169,toy
36.30151237,50.55293726,111.456249,38.72158889,64.84044758,62.81524109,23.90044719,30.37780838,67.09457894,58.53723864,17.09839199,0.332939288,99.44918916,277.08786,27.78996123,70.18272944,19.06864288,44.30931378,62.33356159,68.97651729,14.82515758,86.62341814,56.18506169,toy
27.31639139,41.02441895,94.22563565,42.84411616,59.21269105,59.444155,22.21244074,24.16589995,60.4708452,4.15534859,25.39002835,63.1568571,90.73453353,287.2898885,25.95565048,58.32182055,22.65733843,25.56613728,63.20546433,61.36991069,21.61823122,79.58130845,52.5704061,toy
24.66397889,32.61417566,164.1482684,26.49110463,42.76224199,153.3554369,15.34941777,59.01356639,108.7479235,38.80252212,65.0874656,69.48465534,112.9777684,310.6702562,0.813184053,43.094897,12.7210187,57.64019661,7.135338249,44.46669022,7.518339162,72.41374185,43.71655322,toy
13.62306359,13.8902205,131.7247236,26.52792042,37.32999505,197.7760396,22.68782889,57.1761549,90.27124466,39.98757129,49.12993575,81.11977269,78.06761988,269.5247642,3.594073664,48.03028309,7.650012782,50.45071793,7.675435209,33.78010686,3.269529443,62.48520873,45.51885703,toy
102.7298923,93.23606439,241.7121779,70.23972792,145.779564,241.0006778,79.48286778,68.66518228,158.33919,59.72170005,74.31471925,127.7622751,215.8177545,660.3603064,88.91041066,209.5524789,59.65326463,137.8428491,113.8505794,145.5969308,39.71542138,239.8853433,136.7885109,petting
113.5290541,89.25268966,233.4229699,69.21525388,153.0088648,305.9137203,112.0062118,85.16423908,157.8456042,74.53428949,194.3380357,273.5052192,235.2182244,586.8669058,2.440053259,127.0038712,68.10113169,146.0387676,5.615032688,143.4144929,19.1084715,226.365385,162.3348136,petting
92.99682519,96.93413871,220.4305776,69.03619989,134.4836946,192.9346685,46.17586132,61.52029891,129.4334791,57.77333944,61.79712096,129.941066,146.3821859,555.0351725,48.93711285,158.6181659,31.81844783,156.3329971,39.73261569,137.0086506,17.38303912,222.2501993,128.4709274,petting
63.68216345,101.6380067,193.2161491,61.97134842,118.0535088,134.3107954,35.40972588,45.47174152,63.42030384,55.42435632,53.21093388,126.4153123,115.8083191,491.3106206,30.93285906,134.3897558,44.9820619,100.4690182,45.87240539,122.2143883,16.34727848,179.531815,94.51559036,petting
63.68216345,101.6380067,193.2161491,61.97134842,118.0535088,134.3107954,35.40972588,45.47174152,63.42030384,55.42435632,53.21093388,126.4153123,115.8083191,491.3106206,30.93285906,134.3897558,44.9820619,100.4690182,45.87240539,122.2143883,16.34727848,179.531815,94.51559036,petting
70.52629586,96.72839554,216.4262962,64.34655148,108.8873163,127.3067971,39.56256097,44.84810027,72.3838906,48.23624438,89.60642288,37.1607151,102.3664334,496.2271325,43.48152454,146.9637724,46.83034316,173.665405,15.51131723,134.6256554,14.33375555,207.8652316,128.7985564,petting
70.52629586,96.72839554,216.4262962,64.34655148,108.8873163,127.3067971,39.56256097,44.84810027,72.3838906,48.23624438,89.60642288,37.1607151,102.3664334,496.2271325,43.48152454,146.9637724,46.83034316,173.665405,15.51131723,134.6256554,14.33375555,207.8652316,128.7985564,petting
65.23758304,102.5400232,205.5375383,68.05441947,124.6730465,177.2804153,62.37007829,51.35601232,125.877883,21.58978792,38.58308967,113.9711801,114.7636212,521.3299172,45.83301213,127.8692458,45.35891251,112.9493137,47.93140443,124.7071417,10.78810641,173.4472899,96.19052016,petting
65.23758304,102.5400232,205.5375383,68.05441947,124.6730465,177.2804153,62.37007829,51.35601232,125.877883,21.58978792,38.58308967,113.9711801,114.7636212,521.3299172,45.83301213,127.8692458,45.35891251,112.9493137,47.93140443,124.7071417,10.78810641,173.4472899,96.19052016,petting
63.1782299,97.00742786,208.8536776,65.65234175,124.8909856,166.1648383,56.5127056,56.74274745,126.0991017,17.92524076,127.6449428,214.6818861,126.6780833,545.2280681,33.69408917,147.158694,69.8587226,98.93789291,45.21689475,117.7811385,22.5408643,195.295919,93.89728352,petting
56.8857656,95.20398979,190.537907,62.4917323,115.540399,153.370349,55.82643766,51.80288859,124.3952929,18.21624908,116.8633073,195.7921626,152.5773108,531.5527377,42.97129487,134.3512638,73.42049958,135.6207015,4.068135698,119.9781581,16.28989878,171.4916502,98.06142588,petting
56.8857656,95.20398979,190.537907,62.4917323,115.540399,153.370349,55.82643766,51.80288859,124.3952929,18.21624908,116.8633073,195.7921626,152.5773108,531.5527377,42.97129487,134.3512638,73.42049958,135.6207015,4.068135698,119.9781581,16.28989878,171.4916502,98.06142588,petting
58.08843859,95.49546649,192.8555367,58.67934736,112.430767,155.4686956,58.47315485,53.8269007,126.6031879,17.61369966,120.3943204,200.1675547,167.7749504,527.2723948,49.6409596,144.38038,54.2002543,106.1589297,59.29632215,111.3161528,20.57100427,169.0356064,96.64673393,petting
58.08843859,95.49546649,192.8555367,58.67934736,112.430767,155.4686956,58.47315485,53.8269007,126.6031879,17.61369966,120.3943204,200.1675547,167.7749504,527.2723948,49.6409596,144.38038,54.2002543,106.1589297,59.29632215,111.3161528,20.57100427,169.0356064,96.64673393,petting
57.21959332,96.42693117,191.3740483,62.70805717,116.5047184,152.9081261,54.51814336,53.56938253,126.7475339,15.44164712,119.0655754,197.5276042,169.2054031,541.1707032,40.68253728,135.1973118,75.86064312,102.7305565,46.86749587,117.2967946,23.4559111,179.8438801,94.57390842,petting
59.54140401,95.42800193,185.8576371,65.33836734,111.4297703,163.0147358,55.8989139,43.66982583,122.1729235,15.87009587,114.9910357,196.2771872,149.6415354,529.0134309,40.15968373,137.422728,33.34088032,122.174453,45.00138224,124.7118497,14.29158645,166.3617903,96.97701876,petting
59.54140401,95.42800193,185.8576371,65.33836734,111.4297703,163.0147358,55.8989139,43.66982583,122.1729235,15.87009587,114.9910357,196.2771872,149.6415354,529.0134309,40.15968373,137.422728,33.34088032,122.174453,45.00138224,124.7118497,14.29158645,166.3617903,96.97701876,petting
61.54331714,97.75514943,195.8384708,65.54041031,117.9575243,159.5428862,56.79500186,56.03587872,128.2896395,15.5542268,120.546481,199.8829658,147.3234367,518.18096,35.28005536,140.2047734,44.25477244,139.5052756,24.87810746,113.9022541,21.73581254,169.4990095,108.3035316,petting
61.54331714,97.75514943,195.8384708,65.54041031,117.9575243,159.5428862,56.79500186,56.03587872,128.2896395,15.5542268,120.546481,199.8829658,147.3234367,518.18096,35.28005536,140.2047734,44.25477244,139.5052756,24.87810746,113.9022541,21.73581254,169.4990095,108.3035316,petting
56.98685658,102.4331226,194.6061634,61.76535649,109.3577972,161.0401213,56.26958766,50.64747783,124.1050248,16.26463929,30.24894846,99.75903464,134.1062148,508.0405738,31.80046494,138.5791237,50.65969367,159.5659599,4.829604174,110.9810714,15.69641425,162.3068246,92.99972249,petting
57.03571675,93.31576579,188.0012405,61.25589176,109.3706488,151.4163344,52.43065819,46.46173536,114.3967484,15.49817089,115.4858902,190.3125683,111.1638678,480.7472627,26.54017815,136.7470823,57.67271249,145.3398498,9.688219817,112.0465888,19.62309731,163.9683721,85.91610152,petting
57.65472437,94.85333442,189.2628744,59.84816715,108.7831484,148.4241212,50.64143106,50.32620902,119.6453898,15.37836628,119.6591408,191.8729742,111.8951325,477.3197549,20.51922771,139.4040349,59.31933381,127.4101546,16.60181917,110.0127376,21.29513599,155.9648968,83.84204554,petting
63.14970436,94.80114263,197.2392626,61.09719345,116.9071998,163.9517699,60.41487709,51.75661635,127.0892846,16.83998785,119.2141347,203.516721,104.0708063,488.8141364,43.26563969,136.7546939,35.64866495,133.9943249,28.50816679,121.0949786,11.86745245,169.005228,106.3299267,petting
60.44593947,97.59900533,195.3406948,66.11326905,117.9979974,163.8737778,57.92553841,55.75975747,126.3812807,15.8783083,118.7865797,200.9540419,106.0417249,505.5183808,46.71848628,140.0522895,64.4783535,101.9071168,74.27074639,119.9084894,12.39510847,173.3157169,103.7126102,petting
57.3276433,94.08091884,197.464352,59.614481,117.6328002,148.0621958,51.02509888,55.15487661,121.04722,13.43505709,128.2452861,205.8651856,103.387863,496.6740111,35.09493422,126.3350544,41.48750453,125.7309103,48.51220159,115.1782673,14.90804864,160.0404987,87.56797624,petting
57.3276433,94.08091884,197.464352,59.614481,117.6328002,148.0621958,51.02509888,55.15487661,121.04722,13.43505709,128.2452861,205.8651856,103.387863,496.6740111,35.09493422,126.3350544,41.48750453,125.7309103,48.51220159,115.1782673,14.90804864,160.0404987,87.56797624,petting
57.11973753,98.28128866,196.146882,59.47140297,116.1746424,156.1550016,53.78508324,57.6783936,126.103378,16.76138794,124.6493492,203.1494544,94.53774757,483.3761475,29.40768912,129.4976709,64.81677355,134.4061701,21.38667845,113.9048099,20.67653403,174.2616027,100.0497991,petting
57.11973753,98.28128866,196.146882,59.47140297,116.1746424,156.1550016,53.78508324,57.6783936,126.103378,16.76138794,124.6493492,203.1494544,94.53774757,483.3761475,29.40768912,129.4976709,64.81677355,134.4061701,21.38667845,113.9048099,20.67653403,174.2616027,100.0497991,petting
59.91898618,101.6320983,199.425932,62.82751245,113.3488888,162.3061474,55.32273798,63.09480508,128.9187855,20.53766482,126.5997748,209.6852426,109.0618027,501.1884559,35.02823926,132.7652527,39.074716,119.1911109,35.09273144,118.1725734,14.80092837,167.9361709,103.5976076,petting
59.91898618,101.6320983,199.425932,62.82751245,113.3488888,162.3061474,55.32273798,63.09480508,128.9187855,20.53766482,126.5997748,209.6852426,109.0618027,501.1884559,35.02823926,132.7652527,39.074716,119.1911109,35.09273144,118.1725734,14.80092837,167.9361709,103.5976076,petting
62.39563631,100.9243969,200.3600747,62.73291758,119.5878098,159.9172514,55.83331616,68.08981396,130.4172376,17.29602098,120.7161355,206.3337547,127.5495434,516.2671397,41.21541994,116.956769,33.17415797,100.4730629,46.67955788,111.6981258,18.40724075,156.2137031,97.22338416,petting
64.5481236,86.86876619,136.9700732,86.40112593,126.5888937,133.669995,32.65295632,42.13273377,77.67843536,39.40681107,53.14879143,121.6565707,137.4978531,502.9011082,13.91791731,120.8965139,34.9016514,123.6584738,13.94101607,96.40695091,17.68578552,146.292447,92.96699671,petting
58.97823926,100.1875604,166.6445749,90.80325067,128.614878,114.7684775,29.88726785,53.6804451,100.7617765,42.60164934,24.65235958,128.8938132,145.2053542,494.4493584,21.8870173,138.6269017,61.23283069,116.7334563,24.58154094,103.4530331,30.82195918,145.0204465,87.11173899,petting
66.78095232,100.3658845,167.6803447,95.39414609,142.4145033,121.2902179,27.33709324,50.34743637,98.48372565,52.82302809,27.02019883,144.4283282,172.8144926,523.0930646,19.12253087,138.9448155,38.24426109,146.3812092,22.82627794,115.4862413,27.05047299,173.6447187,98.70519188,petting
66.78095232,100.3658845,167.6803447,95.39414609,142.4145033,121.2902179,27.33709324,50.34743637,98.48372565,52.82302809,27.02019883,144.4283282,172.8144926,523.0930646,19.12253087,138.9448155,38.24426109,146.3812092,22.82627794,115.4862413,27.05047299,173.6447187,98.70519188,petting
74.88769671,78.05137375,170.7668512,95.23773379,123.3841801,104.5102791,41.46678204,53.62788912,108.9177803,14.51431504,48.92713542,127.1114808,197.4287226,577.0094839,46.72021878,129.8955894,41.94176599,148.7628474,36.78156508,129.2881806,26.47186764,171.1618826,90.45492505,petting
76.37541691,73.38618509,170.8560421,92.95047945,127.5297269,95.65773784,42.02650621,52.02340009,108.8324866,14.41008304,50.82564717,127.4572735,194.2356725,571.9286083,45.82731675,121.5751657,48.83872347,117.4666283,55.86188701,113.485387,24.86803043,163.258714,85.84280175,petting
76.37541691,73.38618509,170.8560421,92.95047945,127.5297269,95.65773784,42.02650621,52.02340009,108.8324866,14.41008304,50.82564717,127.4572735,194.2356725,571.9286083,45.82731675,121.5751657,48.83872347,117.4666283,55.86188701,113.485387,24.86803043,163.258714,85.84280175,petting
75.72823211,83.74840678,174.7495135,96.07549079,133.3581098,104.5356018,43.04551923,61.86471501,111.2560516,19.06897557,46.08719829,139.8287266,202.406433,567.1608173,52.42165918,137.4268239,63.35532496,108.8533791,66.61636465,130.042981,23.03851892,172.8410059,99.8137175,petting
74.36636272,85.33322363,182.36962,97.23949798,138.9088883,110.5320716,43.14905082,63.60933224,112.8206663,24.70536817,51.33158241,140.5615424,204.2316933,581.7688029,54.9909592,144.9340173,64.52215736,124.9430911,63.7376672,134.2728399,27.24782349,186.9565309,103.7352507,petting
74.36636272,85.33322363,182.36962,97.23949798,138.9088883,110.5320716,43.14905082,63.60933224,112.8206663,24.70536817,51.33158241,140.5615424,204.2316933,581.7688029,54.9909592,144.9340173,64.52215736,124.9430911,63.7376672,134.2728399,27.24782349,186.9565309,103.7352507,petting
72.27450496,72.91247413,158.9252952,88.52389524,127.300313,97.91766217,44.15930682,52.02728706,98.48560159,17.18262311,48.87038837,127.5074526,187.4185922,545.3555357,21.71365029,131.5730072,47.16785913,139.4784831,17.05296312,104.688806,22.14950886,159.7174383,92.28294372,petting
70.96540564,76.48886861,163.7263049,88.17203636,129.5430966,87.47858292,39.08648266,52.2145463,102.0057738,17.28856538,46.85360389,127.7695146,191.0925455,558.0212743,44.90577592,134.8441715,75.25755924,139.8479731,38.04256846,125.5191091,20.83610608,152.6100367,86.21897088,petting
70.96540564,76.48886861,163.7263049,88.17203636,129.5430966,87.47858292,39.08648266,52.2145463,102.0057738,17.28856538,46.85360389,127.7695146,191.0925455,558.0212743,44.90577592,134.8441715,75.25755924,139.8479731,38.04256846,125.5191091,20.83610608,152.6100367,86.21897088,petting
68.92549194,76.54929336,165.7055342,88.28151087,130.6407303,94.74607631,44.92443442,53.04190349,106.0495153,18.98041172,50.4833318,124.0675304,194.4119645,546.3324959,42.93952389,136.6643681,60.25959439,126.7571313,33.19865071,114.8161958,15.91677996,158.1755066,90.32306633,petting
65.94557035,74.3080452,163.7211385,83.45616414,123.0167286,87.04647944,42.27941053,60.44890455,106.1789403,14.70640478,49.32854758,118.5297249,182.5762326,543.8936755,49.0291591,111.4410327,73.57718473,123.6248705,119.4814516,104.1819347,24.21618734,162.1280166,88.36898369,petting
65.94557035,74.3080452,163.7211385,83.45616414,123.0167286,87.04647944,42.27941053,60.44890455,106.1789403,14.70640478,49.32854758,118.5297249,182.5762326,543.8936755,49.0291591,111.4410327,73.57718473,123.6248705,119.4814516,104.1819347,24.21618734,162.1280166,88.36898369,petting
68.68845016,78.8909864,161.8984401,91.68507401,129.5773119,88.26965399,45.85244218,52.39354867,142.2884979,51.44245437,46.94467939,132.9787222,183.3750636,550.2968979,55.29609798,134.3745526,35.85970766,127.0257838,48.46968713,126.8594424,17.13783454,166.8560923,104.171505,petting
68.68845016,78.8909864,161.8984401,91.68507401,129.5773119,88.26965399,45.85244218,52.39354867,142.2884979,51.44245437,46.94467939,132.9787222,183.3750636,550.2968979,55.29609798,134.3745526,35.85970766,127.0257838,48.46968713,126.8594424,17.13783454,166.8560923,104.171505,petting
68.67038674,77.10451204,164.6088738,90.7754566,125.6526504,88.26291835,42.67003515,62.8854452,106.1322381,15.68405004,46.50801487,120.9553372,186.2197669,565.9384789,48.73108187,119.4365048,52.69399368,112.0482507,61.91664947,136.1592351,25.52555574,159.4815647,84.29171793,petting
68.67038674,77.10451204,164.6088738,90.7754566,125.6526504,88.26291835,42.67003515,62.8854452,106.1322381,15.68405004,46.50801487,120.9553372,186.2197669,565.9384789,48.73108187,119.4365048,52.69399368,112.0482507,61.91664947,136.1592351,25.52555574,159.4815647,84.29171793,petting
